Serial No,Date,Amount,Category,Description
2501,17-04-2023,804.04,Expense,Subscriptions
2502,18-04-2023,836.22,Expense,Interest
2503,18-04-2023,184.76,Expense,Transport
2504,18-04-2023,574.41,Expense,Shopping
2505,18-04-2023,605.27,Income,Rent
2506,19-04-2023,10.71,Expense,Dining Out
2507,20-04-2023,782.97,Income,Shopping
2508,21-04-2023,127.37,Income,Shopping
2509,22-04-2023,41.97,Expense,Freelance
2510,22-04-2023,894.98,Income,Movies
2511,22-04-2023,438.63,Income,Internet Bill
2512,23-04-2023,775.51,Expense,Transport
2513,23-04-2023,421.7,Income,Internet Bill
2514,23-04-2023,432.87,Income,Internet Bill
2515,23-04-2023,285.36,Expense,Groceries
2516,23-04-2023,817.58,Expense,Entertainment
2517,24-04-2023,955.81,Expense,Shopping
2518,24-04-2023,682.51,Income,Utilities
2519,24-04-2023,819.07,Expense,Transport
2520,25-04-2023,927.84,Income,Transport
2521,26-04-2023,787.5,Expense,Subscriptions
2522,27-04-2023,109.49,Income,Subscriptions
2523,28-04-2023,630.74,Expense,Freelance
2524,28-04-2023,793.23,Income,Freelance
2525,29-04-2023,675.24,Expense,Car Maintenance
2526,29-04-2023,740.7,Expense,Car Maintenance
2527,29-04-2023,808.17,Income,Utilities
2528,29-04-2023,419.98,Expense,Entertainment
2529,30-04-2023,160.76,Income,Internet Bill
2530,30-04-2023,188.0,Income,Salary
2531,30-04-2023,650.73,Expense,Bonus
2532,30-04-2023,468.3,Income,Car Maintenance
2533,30-04-2023,460.77,Expense,Subscriptions
2534,01-05-2023,70.42,Income,Coffee
2535,01-05-2023,658.62,Income,Bonus
2536,01-05-2023,898.52,Income,Salary
2537,01-05-2023,833.65,Expense,Car Maintenance
2538,02-05-2023,632.12,Income,Interest
2539,02-05-2023,540.25,Income,Subscriptions
2540,02-05-2023,617.69,Expense,Groceries
2541,02-05-2023,960.53,Expense,Bonus
2542,02-05-2023,829.74,Income,Car Maintenance
2543,03-05-2023,61.88,Income,Internet Bill
2544,03-05-2023,82.18,Income,Dining Out
2545,04-05-2023,838.12,Expense,Coffee
2546,04-05-2023,160.17,Income,Bonus
2547,05-05-2023,166.73,Expense,Utilities
2548,05-05-2023,521.79,Income,Coffee
2549,05-05-2023,200.23,Expense,Shopping
2550,05-05-2023,794.32,Expense,Internet Bill
2551,06-05-2023,351.33,Expense,Salary
2552,06-05-2023,841.57,Expense,Entertainment
2553,06-05-2023,347.8,Expense,Movies
2554,07-05-2023,343.94,Expense,Utilities
2555,07-05-2023,886.68,Income,Internet Bill
2556,08-05-2023,916.57,Income,Groceries
2557,08-05-2023,187.24,Income,Salary
2558,08-05-2023,130.47,Expense,Utilities
2559,08-05-2023,790.75,Income,Freelance
2560,09-05-2023,270.49,Income,Internet Bill
2561,09-05-2023,87.21,Expense,Movies
2562,10-05-2023,468.53,Income,Shopping
2563,10-05-2023,677.51,Income,Dining Out
2564,10-05-2023,98.04,Expense,Coffee
2565,10-05-2023,994.09,Income,Utilities
2566,10-05-2023,255.01,Expense,Car Maintenance
2567,11-05-2023,703.41,Income,Groceries
2568,11-05-2023,125.94,Income,Salary
2569,11-05-2023,999.23,Expense,Groceries
2570,12-05-2023,462.62,Expense,Freelance
2571,12-05-2023,897.2,Income,Entertainment
2572,12-05-2023,315.81,Expense,Subscriptions
2573,12-05-2023,795.4,Expense,Transport
2574,12-05-2023,224.55,Income,Movies
2575,13-05-2023,988.08,Expense,Groceries
2576,13-05-2023,314.49,Expense,Groceries
2577,13-05-2023,893.79,Expense,Dining Out
2578,13-05-2023,238.01,Expense,Dining Out
2579,14-05-2023,648.94,Income,Utilities
2580,14-05-2023,819.7,Income,Rent
2581,14-05-2023,922.0,Expense,Utilities
2582,14-05-2023,220.83,Expense,Car Maintenance
2583,15-05-2023,557.8,Expense,Subscriptions
2584,15-05-2023,260.04,Expense,Entertainment
2585,15-05-2023,935.26,Income,Groceries
2586,15-05-2023,961.91,Expense,Bonus
2587,16-05-2023,674.15,Income,Movies
2588,16-05-2023,866.06,Income,Internet Bill
2589,17-05-2023,833.58,Income,Shopping
2590,18-05-2023,248.02,Income,Dining Out
2591,18-05-2023,266.52,Income,Subscriptions
2592,18-05-2023,691.26,Income,Internet Bill
2593,18-05-2023,29.61,Expense,Rent
2594,19-05-2023,25.8,Expense,Subscriptions
2595,19-05-2023,67.96,Expense,Shopping
2596,20-05-2023,20.77,Expense,Shopping
2597,21-05-2023,394.18,Income,Groceries
2598,21-05-2023,574.69,Income,Rent
2599,22-05-2023,277.75,Income,Freelance
2600,23-05-2023,238.48,Expense,Freelance
2601,23-05-2023,815.92,Expense,Salary
2602,23-05-2023,328.79,Income,Freelance
2603,24-05-2023,701.71,Income,Entertainment
2604,24-05-2023,578.53,Expense,Dining Out
2605,24-05-2023,956.31,Expense,Car Maintenance
2606,24-05-2023,257.29,Income,Coffee
2607,25-05-2023,180.99,Expense,Interest
2608,25-05-2023,79.09,Expense,Interest
2609,26-05-2023,638.63,Expense,Movies
2610,26-05-2023,313.62,Expense,Dining Out
2611,26-05-2023,472.34,Income,Movies
2612,26-05-2023,780.89,Income,Utilities
2613,27-05-2023,227.29,Income,Movies
2614,27-05-2023,721.12,Expense,Entertainment
2615,27-05-2023,700.64,Expense,Transport
2616,27-05-2023,592.02,Expense,Dining Out
2617,27-05-2023,345.76,Income,Groceries
2618,28-05-2023,776.52,Expense,Utilities
2619,28-05-2023,741.53,Expense,Subscriptions
2620,28-05-2023,479.33,Income,Dining Out
2621,28-05-2023,154.12,Income,Interest
2622,29-05-2023,169.4,Income,Coffee
2623,30-05-2023,197.26,Income,Rent
2624,31-05-2023,92.19,Expense,Salary
2625,31-05-2023,806.31,Expense,Freelance
2626,31-05-2023,567.84,Expense,Internet Bill
2627,01-06-2023,835.15,Expense,Movies
2628,01-06-2023,249.99,Income,Internet Bill
2629,01-06-2023,860.1,Income,Salary
2630,02-06-2023,884.48,Expense,Car Maintenance
2631,02-06-2023,710.16,Expense,Bonus
2632,02-06-2023,536.62,Expense,Entertainment
2633,02-06-2023,614.22,Expense,Coffee
2634,03-06-2023,695.65,Income,Entertainment
2635,03-06-2023,942.87,Expense,Coffee
2636,03-06-2023,90.63,Income,Shopping
2637,03-06-2023,473.34,Income,Bonus
2638,04-06-2023,149.99,Income,Utilities
2639,04-06-2023,441.78,Income,Car Maintenance
2640,04-06-2023,404.89,Income,Entertainment
2641,04-06-2023,264.22,Income,Movies
2642,05-06-2023,761.11,Income,Subscriptions
2643,05-06-2023,774.27,Expense,Coffee
2644,05-06-2023,169.02,Expense,Dining Out
2645,05-06-2023,96.18,Income,Movies
2646,06-06-2023,65.79,Expense,Dining Out
2647,07-06-2023,675.4,Expense,Utilities
2648,07-06-2023,524.7,Income,Bonus
2649,07-06-2023,488.46,Income,Car Maintenance
2650,08-06-2023,842.34,Expense,Transport
2651,09-06-2023,238.18,Income,Bonus
2652,09-06-2023,814.98,Income,Coffee
2653,09-06-2023,146.55,Expense,Bonus
2654,09-06-2023,856.31,Income,Coffee
2655,09-06-2023,109.02,Income,Interest
2656,10-06-2023,437.89,Income,Rent
2657,10-06-2023,406.75,Income,Salary
2658,10-06-2023,502.21,Expense,Entertainment
2659,10-06-2023,476.3,Income,Coffee
2660,10-06-2023,977.0,Income,Transport
2661,11-06-2023,423.88,Expense,Subscriptions
2662,11-06-2023,372.2,Expense,Car Maintenance
2663,11-06-2023,716.8,Expense,Utilities
2664,12-06-2023,856.66,Income,Entertainment
2665,12-06-2023,348.61,Income,Salary
2666,12-06-2023,454.79,Income,Rent
2667,12-06-2023,375.33,Income,Transport
2668,12-06-2023,808.18,Expense,Transport
2669,13-06-2023,112.29,Expense,Car Maintenance
2670,13-06-2023,657.42,Expense,Rent
2671,13-06-2023,433.36,Expense,Utilities
2672,13-06-2023,379.85,Expense,Coffee
2673,13-06-2023,348.19,Expense,Movies
2674,14-06-2023,459.92,Income,Transport
2675,14-06-2023,526.49,Expense,Interest
2676,15-06-2023,246.07,Income,Salary
2677,15-06-2023,334.11,Income,Shopping
2678,15-06-2023,192.16,Expense,Interest
2679,15-06-2023,971.86,Expense,Groceries
2680,16-06-2023,199.59,Expense,Utilities
2681,17-06-2023,57.9,Income,Groceries
2682,17-06-2023,818.64,Expense,Utilities
2683,17-06-2023,441.3,Income,Coffee
2684,18-06-2023,638.01,Income,Groceries
2685,18-06-2023,441.75,Expense,Rent
2686,18-06-2023,601.65,Income,Car Maintenance
2687,18-06-2023,113.97,Income,Shopping
2688,19-06-2023,964.42,Income,Utilities
2689,20-06-2023,160.91,Income,Interest
2690,20-06-2023,162.71,Expense,Car Maintenance
2691,20-06-2023,56.16,Expense,Rent
2692,21-06-2023,686.46,Expense,Subscriptions
2693,21-06-2023,73.25,Expense,Utilities
2694,21-06-2023,148.18,Expense,Transport
2695,22-06-2023,587.77,Expense,Bonus
2696,23-06-2023,518.6,Income,Internet Bill
2697,24-06-2023,652.27,Expense,Subscriptions
2698,24-06-2023,176.59,Expense,Movies
2699,25-06-2023,660.34,Income,Freelance
2700,25-06-2023,32.46,Income,Freelance
2701,26-06-2023,618.94,Income,Salary
2702,26-06-2023,848.83,Income,Utilities
2703,26-06-2023,304.32,Income,Shopping
2704,26-06-2023,29.62,Expense,Entertainment
2705,26-06-2023,766.0,Expense,Groceries
2706,27-06-2023,130.32,Expense,Subscriptions
2707,28-06-2023,829.43,Expense,Transport
2708,28-06-2023,572.32,Income,Subscriptions
2709,28-06-2023,99.31,Income,Shopping
2710,29-06-2023,944.23,Expense,Transport
2711,29-06-2023,897.04,Expense,Entertainment
2712,29-06-2023,626.87,Income,Rent
2713,29-06-2023,427.08,Expense,Movies
2714,29-06-2023,468.9,Income,Interest
2715,30-06-2023,169.28,Expense,Transport
2716,30-06-2023,400.39,Expense,Interest
2717,30-06-2023,153.16,Expense,Salary
2718,30-06-2023,681.75,Expense,Car Maintenance
2719,01-07-2023,196.16,Expense,Coffee
2720,02-07-2023,671.52,Expense,Bonus
2721,02-07-2023,707.49,Expense,Shopping
2722,02-07-2023,99.3,Income,Subscriptions
2723,02-07-2023,332.58,Expense,Dining Out
2724,03-07-2023,597.56,Income,Transport
2725,03-07-2023,198.69,Income,Salary
2726,03-07-2023,573.67,Expense,Utilities
2727,04-07-2023,719.55,Expense,Entertainment
2728,05-07-2023,741.48,Expense,Movies
2729,05-07-2023,230.51,Expense,Interest
2730,05-07-2023,74.63,Expense,Rent
2731,05-07-2023,162.51,Expense,Freelance
2732,06-07-2023,71.21,Income,Salary
2733,06-07-2023,480.61,Expense,Dining Out
2734,07-07-2023,840.28,Expense,Bonus
2735,07-07-2023,660.27,Income,Rent
2736,07-07-2023,740.76,Income,Movies
2737,07-07-2023,321.98,Income,Utilities
2738,08-07-2023,820.19,Income,Salary
2739,09-07-2023,632.91,Income,Rent
2740,09-07-2023,965.6,Income,Interest
2741,09-07-2023,289.02,Income,Shopping
2742,09-07-2023,239.09,Expense,Interest
2743,09-07-2023,511.49,Expense,Internet Bill
2744,10-07-2023,122.87,Expense,Shopping
2745,10-07-2023,309.04,Income,Coffee
2746,10-07-2023,897.22,Expense,Transport
2747,10-07-2023,220.76,Expense,Groceries
2748,11-07-2023,606.59,Income,Bonus
2749,11-07-2023,484.01,Income,Dining Out
2750,11-07-2023,328.75,Income,Rent
2751,12-07-2023,324.3,Income,Entertainment
2752,12-07-2023,273.41,Expense,Bonus
2753,12-07-2023,730.54,Income,Transport
2754,12-07-2023,680.18,Income,Groceries
2755,12-07-2023,450.76,Income,Salary
2756,13-07-2023,530.04,Income,Freelance
2757,13-07-2023,212.4,Expense,Car Maintenance
2758,14-07-2023,705.79,Income,Movies
2759,14-07-2023,666.75,Income,Subscriptions
2760,15-07-2023,513.07,Expense,Entertainment
2761,15-07-2023,749.86,Expense,Movies
2762,15-07-2023,240.18,Income,Entertainment
2763,15-07-2023,727.91,Expense,Groceries
2764,16-07-2023,403.28,Income,Groceries
2765,16-07-2023,893.66,Income,Bonus
2766,16-07-2023,145.62,Expense,Freelance
2767,17-07-2023,567.31,Income,Freelance
2768,17-07-2023,658.92,Expense,Internet Bill
2769,17-07-2023,330.37,Income,Interest
2770,17-07-2023,470.58,Expense,Transport
2771,18-07-2023,129.16,Income,Salary
2772,18-07-2023,206.48,Income,Bonus
2773,19-07-2023,678.62,Expense,Freelance
2774,19-07-2023,561.11,Expense,Transport
2775,19-07-2023,242.79,Income,Coffee
2776,19-07-2023,167.13,Income,Bonus
2777,20-07-2023,738.67,Income,Bonus
2778,20-07-2023,418.5,Expense,Rent
2779,20-07-2023,240.8,Expense,Entertainment
2780,20-07-2023,687.24,Expense,Car Maintenance
2781,21-07-2023,55.63,Income,Freelance
2782,21-07-2023,128.88,Income,Internet Bill
2783,22-07-2023,392.22,Expense,Salary
2784,22-07-2023,726.33,Income,Salary
2785,22-07-2023,949.46,Expense,Freelance
2786,23-07-2023,880.99,Expense,Groceries
2787,23-07-2023,327.08,Expense,Rent
2788,23-07-2023,22.83,Expense,Freelance
2789,23-07-2023,34.45,Expense,Interest
2790,24-07-2023,185.56,Income,Car Maintenance
2791,24-07-2023,177.6,Income,Groceries
2792,24-07-2023,831.87,Income,Transport
2793,25-07-2023,664.44,Expense,Dining Out
2794,25-07-2023,295.66,Income,Internet Bill
2795,25-07-2023,887.86,Income,Subscriptions
2796,26-07-2023,531.77,Income,Dining Out
2797,26-07-2023,374.15,Income,Coffee
2798,26-07-2023,750.04,Expense,Subscriptions
2799,26-07-2023,188.02,Expense,Salary
2800,27-07-2023,298.79,Expense,Coffee
2801,27-07-2023,774.64,Income,Salary
2802,27-07-2023,588.45,Income,Freelance
2803,28-07-2023,189.28,Income,Internet Bill
2804,28-07-2023,247.04,Expense,Internet Bill
2805,28-07-2023,813.16,Expense,Interest
2806,28-07-2023,28.0,Income,Utilities
2807,28-07-2023,706.17,Expense,Freelance
2808,29-07-2023,939.35,Income,Groceries
2809,29-07-2023,426.47,Expense,Bonus
2810,30-07-2023,473.8,Income,Rent
2811,30-07-2023,203.49,Income,Freelance
2812,31-07-2023,986.15,Expense,Dining Out
2813,31-07-2023,496.78,Expense,Car Maintenance
2814,01-08-2023,624.11,Expense,Freelance
2815,01-08-2023,833.99,Income,Subscriptions
2816,01-08-2023,432.16,Expense,Rent
2817,02-08-2023,398.02,Income,Transport
2818,02-08-2023,497.78,Expense,Rent
2819,02-08-2023,423.02,Income,Freelance
2820,03-08-2023,56.08,Income,Coffee
2821,03-08-2023,691.2,Expense,Transport
2822,04-08-2023,810.94,Income,Rent
2823,04-08-2023,218.06,Income,Bonus
2824,05-08-2023,494.49,Income,Rent
2825,05-08-2023,552.08,Income,Utilities
2826,05-08-2023,367.63,Income,Transport
2827,05-08-2023,716.83,Expense,Transport
2828,06-08-2023,970.37,Expense,Utilities
2829,07-08-2023,764.49,Income,Entertainment
2830,08-08-2023,595.82,Income,Coffee
2831,09-08-2023,482.15,Expense,Salary
2832,09-08-2023,370.1,Expense,Entertainment
2833,09-08-2023,66.92,Income,Rent
2834,09-08-2023,912.01,Income,Subscriptions
2835,09-08-2023,435.24,Expense,Rent
2836,10-08-2023,561.69,Expense,Shopping
2837,10-08-2023,888.39,Income,Entertainment
2838,10-08-2023,467.6,Income,Interest
2839,10-08-2023,125.1,Income,Dining Out
2840,11-08-2023,871.63,Expense,Movies
2841,11-08-2023,459.0,Expense,Movies
2842,12-08-2023,535.48,Income,Entertainment
2843,12-08-2023,493.22,Expense,Dining Out
2844,12-08-2023,482.99,Income,Utilities
2845,13-08-2023,289.51,Expense,Internet Bill
2846,13-08-2023,980.09,Income,Shopping
2847,13-08-2023,265.27,Income,Movies
2848,13-08-2023,499.48,Income,Bonus
2849,14-08-2023,261.06,Income,Bonus
2850,14-08-2023,82.43,Income,Dining Out
2851,14-08-2023,24.22,Income,Freelance
2852,14-08-2023,857.57,Income,Salary
2853,14-08-2023,833.99,Expense,Bonus
2854,15-08-2023,219.31,Income,Transport
2855,15-08-2023,754.53,Expense,Internet Bill
2856,15-08-2023,235.69,Income,Dining Out
2857,15-08-2023,90.06,Income,Utilities
2858,15-08-2023,890.07,Expense,Rent
2859,16-08-2023,304.09,Expense,Shopping
2860,16-08-2023,348.08,Expense,Shopping
2861,17-08-2023,428.03,Expense,Internet Bill
2862,17-08-2023,81.59,Expense,Salary
2863,18-08-2023,482.45,Expense,Bonus
2864,18-08-2023,872.34,Income,Rent
2865,18-08-2023,417.42,Expense,Transport
2866,18-08-2023,799.65,Expense,Shopping
2867,18-08-2023,951.78,Expense,Dining Out
2868,19-08-2023,250.95,Expense,Movies
2869,19-08-2023,422.92,Expense,Shopping
2870,19-08-2023,683.11,Expense,Subscriptions
2871,20-08-2023,454.35,Expense,Rent
2872,20-08-2023,430.95,Income,Bonus
2873,20-08-2023,198.19,Expense,Interest
2874,20-08-2023,924.4,Expense,Transport
2875,20-08-2023,996.17,Income,Dining Out
2876,21-08-2023,411.39,Income,Car Maintenance
2877,21-08-2023,924.67,Income,Subscriptions
2878,22-08-2023,573.24,Expense,Salary
2879,23-08-2023,149.94,Expense,Transport
2880,23-08-2023,218.53,Income,Movies
2881,23-08-2023,178.77,Expense,Coffee
2882,23-08-2023,292.06,Income,Car Maintenance
2883,24-08-2023,49.75,Expense,Transport
2884,24-08-2023,821.03,Expense,Rent
2885,24-08-2023,619.95,Income,Internet Bill
2886,25-08-2023,195.88,Income,Entertainment
2887,25-08-2023,317.54,Income,Utilities
2888,25-08-2023,763.58,Expense,Groceries
2889,25-08-2023,438.79,Income,Bonus
2890,26-08-2023,456.57,Expense,Entertainment
2891,26-08-2023,806.47,Expense,Car Maintenance
2892,27-08-2023,643.37,Income,Interest
2893,27-08-2023,382.06,Income,Interest
2894,27-08-2023,576.06,Income,Groceries
2895,28-08-2023,558.28,Expense,Internet Bill
2896,28-08-2023,733.75,Income,Freelance
2897,29-08-2023,904.59,Income,Dining Out
2898,30-08-2023,385.51,Expense,Movies
2899,30-08-2023,636.67,Income,Subscriptions
2900,31-08-2023,397.37,Expense,Entertainment
2901,01-09-2023,373.7,Income,Dining Out
2902,01-09-2023,949.31,Income,Dining Out
2903,01-09-2023,618.56,Income,Freelance
2904,02-09-2023,312.81,Expense,Internet Bill
2905,02-09-2023,639.6,Income,Shopping
2906,03-09-2023,549.23,Expense,Car Maintenance
2907,03-09-2023,428.57,Income,Bonus
2908,03-09-2023,372.4,Income,Utilities
2909,03-09-2023,807.34,Income,Rent
2910,03-09-2023,864.24,Income,Shopping
2911,04-09-2023,429.65,Income,Shopping
2912,05-09-2023,444.0,Income,Dining Out
2913,05-09-2023,408.11,Income,Car Maintenance
2914,05-09-2023,586.57,Income,Groceries
2915,05-09-2023,618.66,Income,Movies
2916,06-09-2023,567.83,Income,Transport
2917,06-09-2023,337.85,Income,Car Maintenance
2918,07-09-2023,678.12,Expense,Salary
2919,08-09-2023,684.63,Expense,Subscriptions
2920,09-09-2023,528.86,Income,Coffee
2921,09-09-2023,10.76,Expense,Transport
2922,10-09-2023,297.64,Income,Car Maintenance
2923,10-09-2023,687.44,Expense,Groceries
2924,10-09-2023,100.61,Expense,Dining Out
2925,10-09-2023,895.72,Income,Subscriptions
2926,10-09-2023,173.65,Income,Salary
2927,11-09-2023,72.5,Expense,Utilities
2928,11-09-2023,729.74,Expense,Rent
2929,12-09-2023,146.07,Expense,Utilities
2930,12-09-2023,880.84,Expense,Entertainment
2931,12-09-2023,323.64,Expense,Utilities
2932,12-09-2023,657.59,Expense,Coffee
2933,12-09-2023,150.46,Expense,Utilities
2934,13-09-2023,807.26,Expense,Rent
2935,13-09-2023,259.65,Expense,Movies
2936,13-09-2023,505.59,Expense,Dining Out
2937,14-09-2023,975.02,Income,Bonus
2938,14-09-2023,180.65,Income,Internet Bill
2939,14-09-2023,245.69,Expense,Salary
2940,15-09-2023,199.7,Income,Salary
2941,15-09-2023,671.18,Expense,Bonus
2942,16-09-2023,390.73,Income,Groceries
2943,17-09-2023,536.68,Expense,Subscriptions
2944,17-09-2023,578.34,Income,Freelance
2945,17-09-2023,792.94,Income,Movies
2946,17-09-2023,686.26,Income,Freelance
2947,18-09-2023,776.46,Expense,Utilities
2948,18-09-2023,779.93,Expense,Transport
2949,18-09-2023,553.78,Expense,Coffee
2950,18-09-2023,223.09,Expense,Bonus
2951,18-09-2023,367.65,Expense,Subscriptions
2952,19-09-2023,942.53,Expense,Coffee
2953,19-09-2023,892.29,Income,Entertainment
2954,19-09-2023,654.38,Expense,Transport
2955,19-09-2023,903.55,Income,Entertainment
2956,19-09-2023,198.46,Expense,Transport
2957,20-09-2023,275.33,Expense,Shopping
2958,20-09-2023,916.13,Expense,Entertainment
2959,21-09-2023,822.04,Expense,Subscriptions
2960,21-09-2023,737.8,Income,Bonus
2961,22-09-2023,422.87,Expense,Rent
2962,22-09-2023,887.15,Income,Bonus
2963,22-09-2023,290.26,Income,Internet Bill
2964,23-09-2023,835.55,Expense,Interest
2965,23-09-2023,863.7,Income,Bonus
2966,23-09-2023,340.95,Income,Transport
2967,23-09-2023,876.63,Income,Dining Out
2968,24-09-2023,38.93,Income,Transport
2969,24-09-2023,772.05,Income,Interest
2970,24-09-2023,908.53,Income,Internet Bill
2971,24-09-2023,297.25,Income,Bonus
2972,24-09-2023,367.87,Expense,Groceries
2973,25-09-2023,546.54,Expense,Subscriptions
2974,26-09-2023,770.45,Expense,Movies
2975,27-09-2023,987.42,Expense,Rent
2976,27-09-2023,269.11,Income,Utilities
2977,28-09-2023,28.46,Income,Shopping
2978,29-09-2023,194.18,Income,Subscriptions
2979,29-09-2023,451.37,Expense,Bonus
2980,29-09-2023,980.21,Income,Salary
2981,29-09-2023,963.61,Income,Entertainment
2982,30-09-2023,406.59,Expense,Movies
2983,30-09-2023,297.57,Income,Groceries
2984,30-09-2023,854.17,Expense,Movies
2985,30-09-2023,966.2,Income,Transport
2986,01-10-2023,340.45,Income,Movies
2987,02-10-2023,909.3,Expense,Movies
2988,03-10-2023,554.43,Income,Bonus
2989,03-10-2023,202.98,Expense,Rent
2990,04-10-2023,961.02,Expense,Internet Bill
2991,04-10-2023,689.28,Expense,Entertainment
2992,04-10-2023,199.89,Income,Freelance
2993,04-10-2023,467.9,Expense,Freelance
2994,05-10-2023,868.8,Income,Groceries
2995,05-10-2023,937.54,Expense,Subscriptions
2996,05-10-2023,675.99,Expense,Shopping
2997,06-10-2023,920.43,Expense,Internet Bill
2998,07-10-2023,398.73,Income,Car Maintenance
2999,07-10-2023,818.55,Expense,Bonus
3000,07-10-2023,327.0,Income,Movies
3001,07-10-2023,503.31,Expense,Rent
3002,07-10-2023,666.71,Expense,Car Maintenance
3003,08-10-2023,609.37,Income,Utilities
3004,08-10-2023,980.53,Income,Interest
3005,08-10-2023,280.41,Income,Rent
3006,09-10-2023,144.07,Expense,Interest
3007,10-10-2023,672.16,Expense,Car Maintenance
3008,11-10-2023,213.74,Expense,Car Maintenance
3009,11-10-2023,50.87,Expense,Entertainment
3010,11-10-2023,411.14,Expense,Internet Bill
3011,12-10-2023,62.68,Income,Movies
3012,12-10-2023,791.97,Expense,Transport
3013,12-10-2023,589.56,Expense,Freelance
3014,13-10-2023,49.11,Expense,Groceries
3015,14-10-2023,333.1,Expense,Coffee
3016,14-10-2023,654.1,Expense,Dining Out
3017,15-10-2023,105.14,Income,Shopping
3018,16-10-2023,726.47,Income,Car Maintenance
3019,17-10-2023,968.23,Expense,Salary
3020,17-10-2023,605.22,Expense,Salary
3021,17-10-2023,408.29,Income,Freelance
3022,18-10-2023,347.83,Expense,Subscriptions
3023,18-10-2023,646.19,Income,Interest
3024,18-10-2023,583.64,Income,Transport
3025,18-10-2023,613.48,Income,Shopping
3026,19-10-2023,105.69,Income,Subscriptions
3027,19-10-2023,156.82,Expense,Dining Out
3028,20-10-2023,648.64,Income,Shopping
3029,21-10-2023,364.9,Expense,Subscriptions
3030,21-10-2023,341.01,Income,Freelance
3031,22-10-2023,767.37,Income,Salary
3032,22-10-2023,520.74,Income,Entertainment
3033,23-10-2023,768.66,Expense,Transport
3034,23-10-2023,588.96,Expense,Bonus
3035,24-10-2023,932.88,Income,Utilities
3036,24-10-2023,200.3,Income,Groceries
3037,25-10-2023,966.46,Expense,Rent
3038,26-10-2023,241.28,Expense,Dining Out
3039,27-10-2023,748.62,Expense,Dining Out
3040,28-10-2023,351.93,Expense,Transport
3041,28-10-2023,177.99,Expense,Dining Out
3042,28-10-2023,425.89,Income,Groceries
3043,28-10-2023,176.86,Expense,Shopping
3044,29-10-2023,972.28,Expense,Salary
3045,30-10-2023,526.55,Income,Coffee
3046,30-10-2023,421.49,Income,Bonus
3047,30-10-2023,573.74,Income,Rent
3048,30-10-2023,102.1,Income,Shopping
3049,31-10-2023,648.25,Income,Interest
3050,31-10-2023,687.39,Expense,Transport
3051,31-10-2023,828.76,Expense,Rent
3052,31-10-2023,786.37,Expense,Shopping
3053,01-11-2023,762.23,Income,Groceries
3054,01-11-2023,284.05,Income,Salary
3055,02-11-2023,719.36,Expense,Coffee
3056,02-11-2023,729.94,Income,Utilities
3057,02-11-2023,305.26,Expense,Dining Out
3058,03-11-2023,156.81,Income,Dining Out
3059,03-11-2023,899.25,Income,Bonus
3060,03-11-2023,953.3,Income,Transport
3061,03-11-2023,945.37,Income,Utilities
3062,04-11-2023,594.58,Income,Interest
3063,04-11-2023,25.18,Expense,Dining Out
3064,04-11-2023,900.82,Income,Groceries
3065,04-11-2023,536.14,Income,Internet Bill
3066,04-11-2023,163.41,Income,Subscriptions
3067,05-11-2023,322.71,Income,Coffee
3068,05-11-2023,66.02,Income,Bonus
3069,05-11-2023,715.76,Income,Groceries
3070,05-11-2023,482.78,Income,Movies
3071,05-11-2023,19.33,Income,Bonus
3072,06-11-2023,392.59,Income,Transport
3073,06-11-2023,625.88,Expense,Subscriptions
3074,07-11-2023,485.03,Expense,Bonus
3075,07-11-2023,705.91,Expense,Shopping
3076,07-11-2023,426.94,Expense,Utilities
3077,08-11-2023,989.19,Expense,Groceries
3078,08-11-2023,82.26,Income,Freelance
3079,08-11-2023,470.28,Income,Groceries
3080,08-11-2023,902.67,Expense,Internet Bill
3081,09-11-2023,680.98,Income,Dining Out
3082,09-11-2023,692.51,Income,Shopping
3083,09-11-2023,562.79,Income,Transport
3084,09-11-2023,809.36,Expense,Rent
3085,09-11-2023,569.66,Expense,Movies
3086,10-11-2023,229.62,Expense,Dining Out
3087,11-11-2023,918.17,Income,Salary
3088,11-11-2023,514.0,Expense,Internet Bill
3089,11-11-2023,974.18,Expense,Salary
3090,11-11-2023,165.07,Expense,Transport
3091,12-11-2023,471.81,Expense,Bonus
3092,12-11-2023,883.48,Income,Subscriptions
3093,12-11-2023,949.97,Expense,Movies
3094,13-11-2023,48.96,Income,Movies
3095,13-11-2023,195.45,Expense,Entertainment
3096,13-11-2023,311.02,Expense,Dining Out
3097,13-11-2023,861.49,Income,Subscriptions
3098,13-11-2023,458.93,Expense,Coffee
3099,14-11-2023,946.77,Expense,Car Maintenance
3100,15-11-2023,390.13,Expense,Freelance
3101,15-11-2023,532.21,Expense,Bonus
3102,15-11-2023,267.6,Expense,Entertainment
3103,15-11-2023,667.45,Income,Car Maintenance
3104,16-11-2023,559.07,Expense,Bonus
3105,17-11-2023,403.5,Income,Shopping
3106,17-11-2023,708.59,Expense,Transport
3107,18-11-2023,421.53,Income,Rent
3108,18-11-2023,408.14,Expense,Entertainment
3109,18-11-2023,700.61,Income,Groceries
3110,18-11-2023,539.44,Expense,Dining Out
3111,18-11-2023,353.41,Expense,Salary
3112,19-11-2023,620.12,Income,Groceries
3113,19-11-2023,418.95,Expense,Salary
3114,19-11-2023,207.9,Income,Coffee
3115,20-11-2023,334.51,Expense,Coffee
